HOG,Orthogroup,product,genes
N0.HOG0009776,OG0008613,AKT interacting protein,AKTIP 
N0.HOG0009776,OG0008613,,AKTIP 
N0.HOG0009776,OG0008613,AKT-interacting protein-like,AKTIP 
N0.HOG0009777,OG0008614,RB transcriptional corepressor like 2,RBL2
N0.HOG0009777,OG0008614,,RBL2
N0.HOG0009778,OG0008615,spalt like transcription factor 1,SALL1
N0.HOG0009779,OG0008616,NKD inhibitor of WNT signaling pathway 1,NKD1 
N0.HOG0009779,OG0008616,,NKD1 
N0.HOG0009779,OG0008616,naked cuticle homolog 1,NKD1 
N0.HOG0009780,OG0008617,adenylate cyclase 7,ADCY7
N0.HOG0009780,OG0008617,,ADCY7
N0.HOG0009781,OG0008618,terminal nucleotidyltransferase 4B,TENT4B
N0.HOG0009781,OG0008618,,TENT4B
N0.HOG0009782,OG0008619,HEAT repeat containing 3,HEATR3
N0.HOG0009782,OG0008619,,HEATR3
N0.HOG0009783,OG0008620,CTD nuclear envelope phosphatase 1 regulatory subunit 1,CNEP1R1
N0.HOG0009783,OG0008620,,CNEP1R1
N0.HOG0009784,OG0008621,nuclear receptor coactivator 5-like,
N0.HOG0009784,OG0008621,nuclear receptor coactivator 5,
N0.HOG0009785,OG0008622,zinc finger protein 423,ZNF423
N0.HOG0009785,OG0008622,,ZNF423
N0.HOG0009786,OG0008623,chromosome unknown C16orf78 homolog,CUNH16ORF78
N0.HOG0009787,OG0008624,lon peptidase 2  peroxisomal,LONP2
N0.HOG0009787,OG0008624,,LONP2
N0.HOG0009788,OG0008625,multidrug resistance-associated protein 9-like,ABCC12
N0.HOG0009788,OG0008625,ATP binding cassette subfamily C member 12,ABCC12
N0.HOG0009789,OG0008626,phosphorylase kinase regulatory subunit beta,PHKB 
N0.HOG0009789,OG0008626,,PHKB 
N0.HOG0009789,OG0008626,phosphorylase b kinase regulatory subunit beta,PHKB 
N0.HOG0009790,OG0008627,integrin alpha FG-GAP repeat containing 1,ITFG1
N0.HOG0009791,OG0008628,neuropilin and tolloid like 2,NETO2
N0.HOG0009791,OG0008628,,NETO2
N0.HOG0009792,OG0008629,glutamic--pyruvic transaminase 2,GPT2 
N0.HOG0009792,OG0008629,,GPT2 
N0.HOG0009792,OG0008629,alanine aminotransferase 2,GPT2 
N0.HOG0009793,OG0008630,chromosome unknown C16orf87 homolog,CUNH16ORF87 C14H16ORF87
N0.HOG0009793,OG0008630,chromosome 14 C16orf87 homolog,CUNH16ORF87 C14H16ORF87
N0.HOG0009794,OG0008631,myosin light chain kinase 3,MYLK3
N0.HOG0009794,OG0008631,,MYLK3
N0.HOG0009795,OG0008632,origin recognition complex subunit 6,ORC6
N0.HOG0009795,OG0008632,,ORC6
N0.HOG0009796,OG0008633,VPS35 retromer complex component,VPS35
N0.HOG0009796,OG0008633,,VPS35
N0.HOG0009796,OG0008633,VPS35  retromer complex component,VPS35
N0.HOG0009797,OG0008634,histamine H3 receptor-like,
N0.HOG0009798,OG0008635,SHC binding and spindle associated 1,SHCBP1
N0.HOG0009799,OG0008636,cytochrome b-c1 complex subunit Rieske  mitochondrial,UQCRFS1
N0.HOG0009799,OG0008636,,UQCRFS1
N0.HOG0009800,OG0008637,core histone macro-H2A.2,MACROH2A2 H2AFY2
N0.HOG0009800,OG0008637,,MACROH2A2 H2AFY2
N0.HOG0009801,OG0008638,apoptosis inducing factor mitochondria associated 2,AIFM2
N0.HOG0009801,OG0008638,,AIFM2
N0.HOG0009801,OG0008638,apoptosis inducing factor  mitochondria associated 2,AIFM2
N0.HOG0009802,OG0008639,carbohydrate sulfotransferase 3,CHST3
N0.HOG0009802,OG0008639,,CHST3
N0.HOG0009803,OG0008640,prosaposin,PSAP
N0.HOG0009803,OG0008640,prosaposin-like,PSAP
N0.HOG0009804,OG0008641,prosaposin-like,
N0.HOG0009805,OG0008642,unc-5 netrin receptor B,UNC5B UNC5B-B
N0.HOG0009805,OG0008642,,UNC5B UNC5B-B
N0.HOG0009806,OG0008643,pterin-4 alpha-carbinolamine dehydratase 1,PCBD1
N0.HOG0009806,OG0008643,,PCBD1
N0.HOG0009807,OG0008644,sphingosine-1-phosphate lyase 1,SGPL1 
N0.HOG0009807,OG0008644,,SGPL1 
N0.HOG0009807,OG0008644,sphingosine-1-phosphate lyase 1-like,SGPL1 
N0.HOG0009808,OG0008645,cAMP-dependent protein kinase inhibitor alpha,PKIA
N0.HOG0009808,OG0008645,,PKIA
N0.HOG0009809,OG0008646,zinc finger C2HC-type containing 1A,ZC2HC1A
N0.HOG0009810,OG0008647,stathmin 2,STMN2
N0.HOG0009810,OG0008647,,STMN2
N0.HOG0009811,OG0008648,hes related family bHLH transcription factor with YRPW motif 1,HEY1
N0.HOG0009811,OG0008648,,HEY1
N0.HOG0009812,OG0008649,tumor protein D52-like,TPD52
N0.HOG0009812,OG0008649,tumor protein D52,TPD52
N0.HOG0009813,OG0008650,charged multivesicular body protein 4B,CHMP4B
N0.HOG0009813,OG0008650,,CHMP4B
N0.HOG0009814,OG0008651,E2F transcription factor 1,E2F1
N0.HOG0009814,OG0008651,,E2F1
N0.HOG0009815,OG0008652,N-terminal EF-hand calcium binding protein 3,NECAB3 
N0.HOG0009815,OG0008652,,NECAB3 
N0.HOG0009815,OG0008652,N-terminal EF-hand calcium-binding protein 3,NECAB3 
N0.HOG0009816,OG0008653,CBFA2/RUNX1 partner transcriptional co-repressor 2,CBFA2T2
N0.HOG0009816,OG0008653,,CBFA2T2
N0.HOG0009816,OG0008653,CBFA2/RUNX1 translocation partner 2,CBFA2T2
N0.HOG0009817,OG0008654,syntrophin alpha 1,SNTA1 
N0.HOG0009817,OG0008654,,SNTA1 
N0.HOG0009817,OG0008654,alpha-1-syntrophin,SNTA1 
N0.HOG0009818,OG0008655,TOX high mobility group box family member 2,TOX2 
N0.HOG0009818,OG0008655,,TOX2 
N0.HOG0009818,OG0008655,TOX high mobility group box family member 2-like,TOX2 
N0.HOG0009819,OG0008656,semaphorin 6B,SEMA6B 
N0.HOG0009819,OG0008656,,SEMA6B 
N0.HOG0009819,OG0008656,semaphorin-6B-like,SEMA6B 
N0.HOG0009820,OG0008657,transmembrane protein 26,TMEM26
N0.HOG0009821,OG0008658,AT-rich interaction domain 5B,ARID5B 
N0.HOG0009821,OG0008658,,ARID5B 
N0.HOG0009821,OG0008658,AT-rich interactive domain-containing protein 5B-like,ARID5B 
N0.HOG0009822,OG0008659,zinc finger SWIM-type containing 8,ZSWIM8
N0.HOG0009822,OG0008659,,ZSWIM8
N0.HOG0009823,OG0008660,neurotrypsin-like,
N0.HOG0009824,OG0008661,SEC24 homolog C  COPII coat complex component,SEC24C
N0.HOG0009824,OG0008661,,SEC24C
N0.HOG0009825,OG0008662,synaptopodin 2 like,SYNPO2L
N0.HOG0009825,OG0008662,,SYNPO2L
N0.HOG0009826,OG0008663,myozenin 1,MYOZ1
N0.HOG0009827,OG0008664,annexin A7,ANXA7
N0.HOG0009827,OG0008664,,ANXA7
N0.HOG0009828,OG0008665,transmembrane 9 superfamily member 3,TM9SF3
N0.HOG0009828,OG0008665,,TM9SF3
N0.HOG0009829,OG0008666,nuclear factor kappa B subunit 2,NFKB2 
N0.HOG0009829,OG0008666,,NFKB2 
N0.HOG0009829,OG0008666,nuclear factor NF-kappa-B p100 subunit-like,NFKB2 
N0.HOG0009830,OG0008667,F-box and leucine rich repeat protein 15,FBXL15
N0.HOG0009830,OG0008667,,FBXL15
N0.HOG0009831,OG0008668,tudor domain containing 15,TDRD15
N0.HOG0009832,OG0008669,apolipoprotein B,APOB
N0.HOG0009833,OG0008670,lipid droplet associated hydrolase,LDAH
N0.HOG0009834,OG0008671,growth differentiation factor 7,GDF7 
N0.HOG0009834,OG0008671,growth/differentiation factor 7,GDF7 
N0.HOG0009835,OG0008672,leucine rich repeat containing 4C,LRRC4C
N0.HOG0009835,OG0008672,,LRRC4C
N0.HOG0009836,OG0008673,apoptosis inhibitor 5,API5
N0.HOG0009836,OG0008673,,API5
N0.HOG0009837,OG0008674,hydroxysteroid 17-beta dehydrogenase 12,HSD17B12
N0.HOG0009838,OG0008675,alkB homolog 3  alpha-ketoglutarate dependent dioxygenase,ALKBH3
N0.HOG0009838,OG0008675,,ALKBH3
N0.HOG0009838,OG0008675,alkB homolog 3  alpha-ketoglutaratedependent dioxygenase,ALKBH3
N0.HOG0009839,OG0008676,chromosome unknown C11orf96 homolog,CUNH11ORF96 C1H11ORF96
N0.HOG0009839,OG0008676,chromosome 1 C11orf96 homolog,CUNH11ORF96 C1H11ORF96
N0.HOG0009840,OG0008677,1-aminocyclopropane-1-carboxylate synthase homolog (inactive),ACCS 
N0.HOG0009840,OG0008677,1-aminocyclopropane-1-carboxylate synthase-like protein 1,ACCS 
N0.HOG0009840,OG0008677,probable inactive 1-aminocyclopropane-1-carboxylate synthase-like protein 2,ACCS 
N0.HOG0009841,OG0008678,exostosin glycosyltransferase 2,EXT2
N0.HOG0009841,OG0008678,,EXT2
N0.HOG0009842,OG0008679,ALX homeobox 4,ALX4
N0.HOG0009842,OG0008679,,ALX4
N0.HOG0009843,OG0008680,eukaryotic translation initiation factor 4E family member 2,EIF4E2
N0.HOG0009843,OG0008680,,EIF4E2
N0.HOG0009844,OG0008681,COP9 signalosome subunit 7B,COPS7B
N0.HOG0009844,OG0008681,,COPS7B
N0.HOG0009845,OG0008682,phosphodiesterase 6D,PDE6D
N0.HOG0009845,OG0008682,,PDE6D
N0.HOG0009846,OG0008683,hormonally up-regulated Neu-associated kinase,HUNK
N0.HOG0009847,OG0008684,superoxide dismutase 1,SOD1
N0.HOG0009847,OG0008684,,SOD1
N0.HOG0009848,OG0008685,TIAM Rac1 associated GEF 1,TIAM1
N0.HOG0009848,OG0008685,,TIAM1
N0.HOG0009848,OG0008685,T cell lymphoma invasion and metastasis 1,TIAM1
N0.HOG0009849,OG0008686,claudin 8,CLDN8 
N0.HOG0009849,OG0008686,,CLDN8 
N0.HOG0009849,OG0008686,claudin-8-like,CLDN8 
N0.HOG0009849,OG0008686,claudin-8,CLDN8 
N0.HOG0009850,OG0008687,glutamate ionotropic receptor kainate type subunit 1,GRIK1
N0.HOG0009850,OG0008687,,GRIK1
N0.HOG0009851,OG0008688,BTB domain and CNC homolog 1,BACH1
N0.HOG0009851,OG0008688,,BACH1
N0.HOG0009852,OG0008689,MAP3K7 C-terminal like,MAP3K7CL
N0.HOG0009852,OG0008689,,MAP3K7CL
N0.HOG0009853,OG0008690,chaperonin containing TCP1 subunit 8,CCT8
N0.HOG0009853,OG0008690,,CCT8
N0.HOG0009854,OG0008691,RWD domain containing 2B,RWDD2B
N0.HOG0009854,OG0008691,,RWDD2B
N0.HOG0009855,OG0008692,N-6 adenine-specific DNA methyltransferase 1,N6AMT1
N0.HOG0009855,OG0008692,,N6AMT1
N0.HOG0009856,OG0008693,capping protein inhibiting regulator of actin dynamics,CRACD KIAA1211
N0.HOG0009856,OG0008693,KIAA1211 ortholog,CRACD KIAA1211
N0.HOG0009857,OG0008694,aminoadipate-semialdehyde dehydrogenase,AASDH
N0.HOG0009858,OG0008695,phosphoribosyl pyrophosphate amidotransferase,PPAT
N0.HOG0009858,OG0008695,,PPAT
N0.HOG0009859,OG0008696,LON peptidase N-terminal domain and ring finger 1,LONRF1
N0.HOG0009859,OG0008696,,LONRF1
N0.HOG0009860,OG0008697,cartilage acidic protein 1-like,CRTAC1
N0.HOG0009860,OG0008697,,CRTAC1
N0.HOG0009860,OG0008697,cartilage acidic protein 1,CRTAC1
N0.HOG0009861,OG0008698,golgin A7 family member B,GOLGA7B
N0.HOG0009861,OG0008698,,GOLGA7B
N0.HOG0009862,OG0008699,zinc finger FYVE-type containing 27,ZFYVE27 
N0.HOG0009862,OG0008699,,ZFYVE27 
N0.HOG0009862,OG0008699,protrudin-like,ZFYVE27 
N0.HOG0009863,OG0008700,MARVEL domain containing 1,MARVELD1
N0.HOG0009863,OG0008700,,MARVELD1
N0.HOG0009864,OG0008701,arginine vasopressin induced 1,AVPI1
N0.HOG0009865,OG0008702,phosphatidylinositol 4-kinase type 2 alpha,PI4K2A
N0.HOG0009865,OG0008702,,PI4K2A
N0.HOG0009866,OG0008703,MORN repeat containing 4,MORN4
N0.HOG0009866,OG0008703,,MORN4
N0.HOG0009867,OG0008704,4-hydroxy-2-oxoglutarate aldolase 1,HOGA1
N0.HOG0009867,OG0008704,,HOGA1
N0.HOG0009868,OG0008705,ankyrin repeat domain 2,ANKRD2
N0.HOG0009868,OG0008705,,ANKRD2
N0.HOG0009869,OG0008706,MMS19 homolog  cytosolic iron-sulfur assembly component,MMS19
N0.HOG0009869,OG0008706,,MMS19
N0.HOG0009870,OG0008707,zinc finger DHHC-type palmitoyltransferase 16,ZDHHC16
N0.HOG0009870,OG0008707,,ZDHHC16
N0.HOG0009870,OG0008707,zinc finger DHHC-type containing 16,ZDHHC16
N0.HOG0009871,OG0008708,exosome component 1,EXOSC1
N0.HOG0009871,OG0008708,,EXOSC1
N0.HOG0009872,OG0008709,ribosomal RNA processing 12 homolog,RRP12
N0.HOG0009873,OG0008710,Rho GTPase activating protein 19,ARHGAP19
N0.HOG0009873,OG0008710,,ARHGAP19
N0.HOG0009874,OG0008711,LIM domain binding 1,LDB1 
N0.HOG0009874,OG0008711,,LDB1 
N0.HOG0009874,OG0008711,LIM domain-binding protein 1-like,LDB1 
N0.HOG0009875,OG0008712,prominin-1-A-like,
N0.HOG0009875,OG0008712,prominin-1-A,
N0.HOG0009876,OG0008713,HPS6 biogenesis of lysosomal organelles complex 2 subunit 3,HPS6
N0.HOG0009876,OG0008713,HPS6  biogenesis of lysosomal organelles complex 2 subunit 3,HPS6
N0.HOG0009877,OG0008714,armadillo like helical domain containing 3,ARMH3
N0.HOG0009877,OG0008714,,ARMH3
N0.HOG0009877,OG0008714,armadillo-like helical domain containing 3,ARMH3
N0.HOG0009878,OG0008715,potassium voltage-gated channel interacting protein 2,KCNIP2
N0.HOG0009878,OG0008715,,KCNIP2
N0.HOG0009879,OG0008716,O-GlcNAcase,OGA
N0.HOG0009879,OG0008716,,OGA
N0.HOG0009880,OG0008717,fibroblast growth factor 8,FGF8
N0.HOG0009880,OG0008717,,FGF8
N0.HOG0009881,OG0008718,F-box/WD repeat-containing protein 4-like,FBXW4
N0.HOG0009881,OG0008718,,FBXW4
N0.HOG0009881,OG0008718,F-box and WD repeat domain containing 4,FBXW4
N0.HOG0009882,OG0008719,DnaJ heat shock protein family (Hsp40) member B9,DNAJB9
N0.HOG0009883,OG0008720,THAP domain containing 5,THAP5
N0.HOG0009884,OG0008721,BTB domain containing 3,BTBD3
N0.HOG0009884,OG0008721,,BTBD3
N0.HOG0009885,OG0008722,serine palmitoyltransferase long chain base subunit 3,SPTLC3
N0.HOG0009885,OG0008722,,SPTLC3
N0.HOG0009886,OG0008723,isthmin 1,ISM1
N0.HOG0009887,OG0008724,taspase 1,TASP1
N0.HOG0009887,OG0008724,,TASP1
N0.HOG0009888,OG0008725,ESF1 nucleolar pre-rRNA processing protein homolog,ESF1
N0.HOG0009888,OG0008725,,ESF1
N0.HOG0009889,OG0008726,NADH:ubiquinone oxidoreductase complex assembly factor 5,NDUFAF5
N0.HOG0009889,OG0008726,,NDUFAF5
N0.HOG0009890,OG0008727,SEL1L2 adaptor subunit of ERAD E3 ligase,SEL1L2
N0.HOG0009890,OG0008727,,SEL1L2
N0.HOG0009890,OG0008727,SEL1L2  ERAD E3 ligase adaptor subunit,SEL1L2
N0.HOG0009891,OG0008728,fibronectin leucine rich transmembrane protein 3,FLRT3
N0.HOG0009891,OG0008728,,FLRT3
N0.HOG0009892,OG0008729,leucine-rich repeat and fibronectin type-III domain-containing protein 4-like,LRFN4
N0.HOG0009892,OG0008729,,LRFN4
N0.HOG0009892,OG0008729,leucine rich repeat and fibronectin type III domain containing 4,LRFN4
N0.HOG0009892,OG0008729,leucine-rich repeat and fibronectin type-III domain-containing protein 4,LRFN4
N0.HOG0009893,OG0008730,tetratricopeptide repeat domain 32,TTC32
N0.HOG0009893,OG0008730,,TTC32
N0.HOG0009894,OG0008731,lysosomal protein transmembrane 4 alpha,LAPTM4A
N0.HOG0009894,OG0008731,,LAPTM4A
N0.HOG0009895,OG0008732,ETS proto-oncogene 1  transcription factor,ETS1
N0.HOG0009895,OG0008732,,ETS1
N0.HOG0009896,OG0008733,Dmx like 1,DMXL1
N0.HOG0009896,OG0008733,,DMXL1
N0.HOG0009897,OG0008734,divergent protein kinase domain 2A,DIPK2A CUNH3ORF58
N0.HOG0009897,OG0008734,,DIPK2A CUNH3ORF58
N0.HOG0009897,OG0008734,chromosome unknown C3orf58 homolog,DIPK2A CUNH3ORF58
N0.HOG0009898,OG0008735,carbohydrate sulfotransferase 2,CHST2
N0.HOG0009898,OG0008735,,CHST2
N0.HOG0009899,OG0008736,procollagen C-endopeptidase enhancer 2,PCOLCE2
N0.HOG0009899,OG0008736,,PCOLCE2
N0.HOG0009900,OG0008737,transient receptor potential cation channel subfamily C member 1,TRPC1
N0.HOG0009900,OG0008737,,TRPC1
N0.HOG0009901,OG0008738,plastin 1,PLS1
N0.HOG0009901,OG0008738,,PLS1
N0.HOG0009902,OG0008739,ATR serine/threonine kinase,ATR 
N0.HOG0009902,OG0008739,serine/threonine-protein kinase ATR,ATR 
N0.HOG0009903,OG0008740,5'-3' exoribonuclease 1,XRN1
N0.HOG0009903,OG0008740,,XRN1
N0.HOG0009904,OG0008741,glycerol kinase 5,GK5
N0.HOG0009904,OG0008741,,GK5
N0.HOG0009905,OG0008742,ATPase Na+/K+ transporting subunit beta 3,ATP1B3
N0.HOG0009905,OG0008742,,ATP1B3
N0.HOG0009906,OG0008743,G protein-coupled receptor kinase 7,GRK7
N0.HOG0009906,OG0008743,,GRK7
N0.HOG0009907,OG0008744,solute carrier family 16 member 14,SLC16A14
N0.HOG0009908,OG0008745,F-box protein 36,FBXO36
N0.HOG0009908,OG0008745,,FBXO36
N0.HOG0009909,OG0008746,polypeptide N-acetylgalactosaminyltransferase-like 6,GALNTL6
N0.HOG0009909,OG0008746,,GALNTL6
N0.HOG0009909,OG0008746,polypeptide N-acetylgalactosaminyltransferase like 6,GALNTL6
N0.HOG0009910,OG0008747,SLIT and NTRK like family member 1,SLITRK1
N0.HOG0009910,OG0008747,,SLITRK1
N0.HOG0009911,OG0008748,trehalase,TREH
N0.HOG0009912,OG0008749,DEAD-box helicase 6,DDX6
N0.HOG0009912,OG0008749,,DDX6
N0.HOG0009913,OG0008750,C-X-C motif chemokine receptor 5,CXCR5
N0.HOG0009914,OG0008751,BCL9 like,BCL9L
N0.HOG0009914,OG0008751,,BCL9L
N0.HOG0009914,OG0008751,B cell CLL/lymphoma 9 like,BCL9L
N0.HOG0009915,OG0008752,forkhead box R1,FOXR1
N0.HOG0009916,OG0008753,centrosomal AT-AC splicing factor,CENATAC CCDC84
N0.HOG0009916,OG0008753,coiled-coil domain containing 84,CENATAC CCDC84
N0.HOG0009917,OG0008754,solute carrier family 37 member 4,SLC37A4
N0.HOG0009918,OG0008755,VPS11 core subunit of CORVET and HOPS complexes,VPS11
N0.HOG0009918,OG0008755,,VPS11
N0.HOG0009918,OG0008755,VPS11  CORVET/HOPS core subunit,VPS11
N0.HOG0009919,OG0008756,hydroxymethylbilane synthase,HMBS
N0.HOG0009920,OG0008757,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1,DPAGT1
N0.HOG0009920,OG0008757,,DPAGT1
N0.HOG0009921,OG0008758,C2CD2 like,C2CD2L
N0.HOG0009922,OG0008759,beta-secretase 1,BACE1
N0.HOG0009922,OG0008759,,BACE1
N0.HOG0009923,OG0008760,ring finger protein 214,RNF214
N0.HOG0009924,OG0008761,proprotein convertase subtilisin/kexin type 7,PCSK7
N0.HOG0009924,OG0008761,,PCSK7
N0.HOG0009925,OG0008762,transgelin,TAGLN
N0.HOG0009925,OG0008762,,TAGLN
N0.HOG0009926,OG0008763,SIK family kinase 3,SIK3
N0.HOG0009926,OG0008763,,SIK3
N0.HOG0009927,OG0008764,apolipoprotein A4,APOA4 
N0.HOG0009927,OG0008764,apolipoprotein A-IV-like,APOA4 
N0.HOG0009928,OG0008765,ZPR1 zinc finger,ZPR1
N0.HOG0009928,OG0008765,,ZPR1
N0.HOG0009929,OG0008766,BUD13 homolog,BUD13
N0.HOG0009930,OG0008767,connector enhancer of kinase suppressor of Ras 1,CNKSR1
N0.HOG0009930,OG0008767,,CNKSR1
N0.HOG0009931,OG0008768,zinc finger protein 593,ZNF593
N0.HOG0009932,OG0008769,chromosome unknown C1orf232 homolog,CUNH1ORF232 C12H1ORF232
N0.HOG0009932,OG0008769,chromosome 12 C1orf232 homolog,CUNH1ORF232 C12H1ORF232
N0.HOG0009933,OG0008770,family with sequence similarity 110 member D,FAM110D
N0.HOG0009934,OG0008771,PDLIM1 interacting kinase 1 like,PDIK1L
N0.HOG0009934,OG0008771,,PDIK1L
N0.HOG0009935,OG0008772,tripartite motif containing 63,TRIM63
N0.HOG0009935,OG0008772,,TRIM63
N0.HOG0009936,OG0008773,exostosin like glycosyltransferase 1,EXTL1 EXT1C
N0.HOG0009936,OG0008773,,EXTL1 EXT1C
N0.HOG0009937,OG0008774,platelet activating factor acetylhydrolase 2,PAFAH2
N0.HOG0009937,OG0008774,,PAFAH2
N0.HOG0009938,OG0008775,stathmin 1,STMN1
N0.HOG0009938,OG0008775,,STMN1
N0.HOG0009939,OG0008776,progestin and adipoQ receptor family member 7,PAQR7
N0.HOG0009939,OG0008776,,PAQR7
N0.HOG0009940,OG0008777,mitochondrial fission regulator 1 like,MTFR1L
N0.HOG0009941,OG0008778,selenoprotein N,SELENON SEPN1
N0.HOG0009941,OG0008778,,SELENON SEPN1
N0.HOG0009943,OG0008780,lutropin subunit beta-like,
N0.HOG0009943,OG0008780,lutropin subunit beta,
N0.HOG0009944,OG0008781,mediator complex subunit 25,MED25
N0.HOG0009945,OG0008782,fuzzy planar cell polarity protein,FUZ
N0.HOG0009946,OG0008783,carnitine palmitoyltransferase 1C,CPT1C CPT1A
N0.HOG0009946,OG0008783,,CPT1C CPT1A
N0.HOG0009947,OG0008784,paired box protein Pax-6-like,PAX6
N0.HOG0009947,OG0008784,,PAX6
N0.HOG0009948,OG0008785,reticulocalbin-1-like,RCN1 RCN3
N0.HOG0009948,OG0008785,,RCN1 RCN3
N0.HOG0009948,OG0008785,reticulocalbin 3,RCN1 RCN3
N0.HOG0009948,OG0008785,reticulocalbin-1,RCN1 RCN3
N0.HOG0009949,OG0008786,nitric oxide synthase interacting protein,NOSIP
N0.HOG0009949,OG0008786,,NOSIP
N0.HOG0009950,OG0008787,testican-1-like,SPOCK1
N0.HOG0009950,OG0008787,,SPOCK1
N0.HOG0009950,OG0008787,SPARC (osteonectin)  cwcv and kazal like domains proteoglycan 1,SPOCK1
N0.HOG0009951,OG0008788,cortactin binding protein 2,CTTNBP2
N0.HOG0009951,OG0008788,,CTTNBP2
N0.HOG0009952,OG0008789,LSM8 homolog  U6 small nuclear RNA associated,LSM8
N0.HOG0009952,OG0008789,,LSM8
N0.HOG0009953,OG0008790,ankyrin repeat domain 26,ANKRD26 
N0.HOG0009953,OG0008790,ankyrin repeat domain-containing protein 26-like,ANKRD26 
N0.HOG0009953,OG0008790,ankyrin repeat domain-containing protein 26,ANKRD26 
N0.HOG0009954,OG0008791,tetraspanin 12,TSPAN12
N0.HOG0009954,OG0008791,,TSPAN12
N0.HOG0009955,OG0008792,inhibitor of growth family member 3,ING3
N0.HOG0009955,OG0008792,,ING3
N0.HOG0009956,OG0008793,cadherin like and PC-esterase domain containing 1,CPED1 
N0.HOG0009956,OG0008793,cadherin-like and PC-esterase domain-containing protein 1,CPED1 
N0.HOG0009957,OG0008794,Wnt family member 16,WNT16
N0.HOG0009957,OG0008794,,WNT16
N0.HOG0009958,OG0008795,FAM3 metabolism regulating signaling molecule C,FAM3C
N0.HOG0009958,OG0008795,,FAM3C
N0.HOG0009958,OG0008795,family with sequence similarity 3 member C,FAM3C
N0.HOG0009959,OG0008796,OXA1L mitochondrial inner membrane protein,OXA1L 
N0.HOG0009959,OG0008796,OXA1L  mitochondrial inner membrane protein,OXA1L 
N0.HOG0009959,OG0008796,mitochondrial inner membrane protein OXA1L-like,OXA1L 
N0.HOG0009960,OG0008797,mitochondrial inner membrane protein OXA1L-like,OXA1L
N0.HOG0009960,OG0008797,OXA1L mitochondrial inner membrane protein,OXA1L
N0.HOG0009961,OG0008798,coiled-coil domain containing 90B,CCDC90B 
N0.HOG0009961,OG0008798,coiled-coil domain-containing protein 90B  mitochondrial,CCDC90B 
N0.HOG0009962,OG0008799,PCF11 cleavage and polyadenylation factor subunit,PCF11
N0.HOG0009962,OG0008799,,PCF11
N0.HOG0009962,OG0008799,PCF11  cleavage and polyadenylation factor subunit,PCF11
N0.HOG0009963,OG0008800,prolylcarboxypeptidase,PRCP
N0.HOG0009963,OG0008800,lysosomal Pro-X carboxypeptidase-like,PRCP
N0.HOG0009964,OG0008801,corepressor interacting with RBPJ  CIR1,CIR1
N0.HOG0009964,OG0008801,,CIR1
N0.HOG0009964,OG0008801,corepressor interacting with RBPJ  1,CIR1
N0.HOG0009964,OG0008801,CBF1 (RBPJ) interacting corepressor 1,CIR1
N0.HOG0009965,OG0008802,Sp9 transcription factor,SP9
N0.HOG0009965,OG0008802,,SP9
N0.HOG0009966,OG0008803,Obg like ATPase 1,OLA1
N0.HOG0009966,OG0008803,,OLA1
N0.HOG0009967,OG0008804,Sp3 transcription factor,SP3
N0.HOG0009967,OG0008804,,SP3
N0.HOG0009968,OG0008805,olfactomedin like 3,OLFML3
N0.HOG0009968,OG0008805,,OLFML3
N0.HOG0009969,OG0008806,BCL2 like 15,BCL2L15 
N0.HOG0009969,OG0008806,bcl-2-like protein 15,BCL2L15 
N0.HOG0009970,OG0008807,protein tyrosine phosphatase non-receptor type 22,PTPN22
N0.HOG0009970,OG0008807,protein tyrosine phosphatase  non-receptor type 22,PTPN22
N0.HOG0009971,OG0008808,putative homeodomain transcription factor 1,PHTF1
N0.HOG0009971,OG0008808,,PHTF1
N0.HOG0009972,OG0008809,membrane associated guanylate kinase  WW and PDZ domain containing 3,MAGI3
N0.HOG0009972,OG0008809,,MAGI3
N0.HOG0009972,OG0008809,membrane-associated guanylate kinase  WW and PDZ domain-containing protein 3-like,MAGI3
N0.HOG0009973,OG0008810,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,ATIC
N0.HOG0009973,OG0008810,,ATIC
N0.HOG0009974,OG0008811,fibronectin 1,FN1 
N0.HOG0009974,OG0008811,,FN1 
N0.HOG0009974,OG0008811,fibronectin-like,FN1 
