Orthogroup,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Signal
OG0011209,CCDC186,0.5,0.5,3.1622950591447825e-8,1.3025464750994262e-7,0.6216515567869609,1,No evidence of episodic diversifying selection on test branches
OG0011210,AFAP1L2,0.2164852152785664,0.47297729185072296,8.604228440844963e-15,6.503143487080551e-14,0.6070748392040152,1,No evidence of episodic diversifying selection on test branches
OG0011211,FHIP2A FAM160B1,0.5,0.5,0.5,0.5,0.9999992926571852,1,No significant signals
OG0011212,KCNK12,0,0,0.07222497643506326,0.13178050728843294,0,0,Selection associated with trait
OG0011213,MSH2,3.878069988326738e-4,0.00104975970218891,0,0,0.9884744719010716,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011214,EPCAM,8.390647877332125e-5,2.347645222451737e-4,2.033574558485407e-5,6.194492864883039e-5,0.0064326272139239,0.02647073634606055,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011215,NA,0.5,0.5,0.5,0.5,0.9960595326946576,1,No significant signals
OG0011216,STK36,3.3528957388284646e-11,1.3005808930444436e-10,0.5,0.5,0.1125417499674315,0.3168214585760542,Selection associated with trait. No difference between FG-BG dist
OG0011217,RETREG2,0,0,3.435240776672455e-6,1.1312242648905412e-5,1.4039559292911011e-8,1.4780820695967385e-7,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011218,CNPPD1,0.5,0.5,0.5,0.5,0.9844851105559312,1,No significant signals
OG0011219,SLC23A3,0,0,0.4932763996473168,0.5,0,0,Selection associated with trait
OG0011220,NHEJ1,0.5,0.5,0.3312002536530848,0.5,0.9999991527117654,1,No significant signals
OG0011221,IHH,0.5,0.5,0.5,0.5,0.999958944807405,1,No significant signals
OG0011222,MCTP1,0.5,0.5,3.49547644452608e-5,1.0278577353356676e-4,0.8446775721084867,1,No evidence of episodic diversifying selection on test branches
OG0011223,FAM81B,0.5,0.5,4.557909605296118e-12,2.679629736700584e-11,0.2969562021622796,0.6958729958062192,No evidence of episodic diversifying selection on test branches
OG0011224,TTC37,0.2000625797842733,0.4408814783430357,0.4621457124580268,0.5,1,1,No significant signals
OG0011225,ARSK,0.2347562028191252,0.5,5.334604687268207e-4,0.00136181914346958,0.03616335772583446,0.11970611329977252,No evidence of episodic diversifying selection on test branches
OG0011226,ARL4A,0.5,0.5,0.5,0.5,0.9944105471471882,1,No significant signals
OG0011227,SCIN,0.5,0.5,0.2026810783502819,0.32926638859458224,0.8691297537496914,1,No significant signals
OG0011228,TMEM106B,3.224937724425891e-4,8.762515248722656e-4,0.5,0.5,0.5750254571251621,1,Selection associated with trait. No difference between FG-BG dist
OG0011229,RADX CUNHXORF57,0.5,0.5,3.288366221670391e-4,8.618268104886602e-4,0.901034036041111,1,No evidence of episodic diversifying selection on test branches
OG0011230,RNF128,0.5,0.5,4.1844906983889985e-9,1.8637458828542662e-8,0.973340900651918,1,No evidence of episodic diversifying selection on test branches
OG0011231,TBC1D8B,6.139868191645803e-8,2.0180182047285522e-7,4.206079928792406e-13,2.720434656485014e-12,0.5410327551259417,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011232,VMA21,0.3764016626778812,0.5,0.00940532179124614,0.02019192626679339,0.9578071679958624,1,No significant signals
OG0011233,CD99L2,0,0,0,0,0.01612364783217768,0.05902455513522235,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011234,MTM1,0,0,0.5,0.5,4.3327030851969534e-10,5.441975689302531e-9,Selection associated with trait
OG0011235,FMR1,0.00833140752395517,0.02128099194578159,1.427582740129441e-4,3.912064924977893e-4,0.07404895728108918,0.22414119493198523,No evidence of episodic diversifying selection on test branches
OG0011236,SLITRK2,0.5,0.5,0.5,0.5,0.9999714303348212,1,No significant signals
OG0011237,SLITRK4,0.2085792590655631,0.45778465837011995,0.25991270633610303,0.4074052817664618,0.9495147409932194,1,No significant signals
OG0011238,ATP11C,0,0,0,0,0.8685444863039005,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011239,MCF2,0,0,0,0,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011240,FGF13,8.104628079763644e-14,3.649191019889415e-13,2.49923546850217e-4,6.65898514298577e-4,0.02207306945437759,0.07771372785117317,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011241,NA,0,0,0.05826191463440511,0.10835989882788348,0,0,Selection associated with trait
OG0011242,RBMX,1.110223024625157e-16,5.923471057402039e-16,0.3194006804268703,0.4864648870845012,0,0,Selection associated with trait
OG0011243,ARHGEF6,6.570299859731676e-13,2.7995753316650876e-12,0.5,0.5,0.00681654718272317,0.0278782605478669,Selection associated with trait. No difference between FG-BG dist
OG0011244,CD40LG,0.5,0.5,3.789900646922195e-6,1.244226107680754e-5,0.00718406484643285,0.02920192446267259,No evidence of episodic diversifying selection on test branches
OG0011245,HTATSF1,0,0,0.0060513060767347,0.01333197626987326,1.897316779242431e-7,1.732002047211392e-6,Selection associated with trait
OG0011246,MAP7D3,0.5,0.5,0.2013326142465403,0.32771031802623835,0.8132586122165187,1,No significant signals
OG0011247,FHL1,0.5,0.5,0.4523928239301332,0.5,0.8418129694825692,1,No significant signals
OG0011248,SLC9A6,5.177892859475897e-7,1.6312153187442449e-6,0.5,0.5,0.8903023327004357,1,Selection associated with trait. No difference between FG-BG dist
OG0011249,PABIR2 FAM122B,0.3367431579590585,0.5,0.5,0.5,0.9739569097087376,1,No significant signals
OG0011250,PHF6,0.5,0.5,0.00150511716496815,0.0036090465500822,0.9507753165014656,1,No evidence of episodic diversifying selection on test branches
OG0011251,FRMD7,0,0,0.5,0.5,0.01160831692792585,0.04443094856004878,Selection associated with trait. No difference between FG-BG dist
OG0011252,DOCK11,0,0,0,0,2.931898610303296e-5,1.9442644117674115e-4,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011253,WDR44,0.5,0.5,0,0,0.00557572276627049,0.02337805466051593,No evidence of episodic diversifying selection on test branches
OG0011254,SLC6A14,0.3203946526018502,0.5,0.00259305378646435,0.00602909389254768,0.3138659573684586,0.7252859799910925,No evidence of episodic diversifying selection on test branches
OG0011255,AGTR2,0.5,0.5,0.5,0.5,0.9931705288807056,1,No significant signals
OG0011256,PLS3,0.5,0.5,0.03398288724279275,0.06622110024749571,0.9239947219289072,1,No significant signals
OG0011257,NA,0,0,1.127962854997056e-4,3.132667056208126e-4,6.454824452717388e-10,7.968623511243407e-9,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011258,LRCH2,0,0,2.560363755843564e-6,8.554976039795446e-6,4.659530052584238e-4,0.00250456975621515,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011259,HTR2C,0.401562983971725,0.5,0.5,0.5,0.9987051289449616,1,No significant signals
OG0011260,GDPD2,0,0,2.539234378318156e-10,1.26217888052644e-9,0.00223907987468663,0.01033991314596485,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011261,FOXO4,0.4980368462114202,0.5,0.1345430470267375,0.2292450342526849,0.9690268472812824,1,No significant signals
OG0011262,SLC7A3,0,0,1.687756114938099e-4,4.5872617520962026e-4,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011263,NCBP2,0.05559547852907049,0.13386846722052756,4.255118675367542e-4,0.00109987446286232,0.8838330174216273,1,No evidence of episodic diversifying selection on test branches
OG0011264,TEX11,0.5,0.5,0.00140841343698383,0.0033922654839015,0.840124947076923,1,No evidence of episodic diversifying selection on test branches
OG0011265,NA,2.775557561562891e-16,1.445227144269871e-15,6.520228801321082e-12,3.7592311823206287e-11,0.992145833244468,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011266,CUNHXORF65 C12HXORF65,0.5,0.5,4.736108103753356e-6,1.539679922234468e-5,0.605541073458489,1,No evidence of episodic diversifying selection on test branches
OG0011267,IL2RG,0.5,0.5,7.986234200063613e-6,2.5297536884096085e-5,0.1103177221973085,0.31239841881397507,No evidence of episodic diversifying selection on test branches
OG0011268,MED12,0,0,9.272417330064008e-7,3.246096261099269e-6,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011269,NLGN3,0.5,0.5,0.2522802001239128,0.3972403296710955,0.6587696148828834,1,No significant signals
OG0011270,GJB1,0.5,0.5,0.5,0.5,0.22773388807406,0.5634102536857963,No significant signals
OG0011271,ZMYM3,3.783774127352757e-9,1.3208867002061622e-8,0.5,0.5,1,1,Selection associated with trait. No difference between FG-BG dist
OG0011272,NONO,0.5,0.5,0.01179443151212811,0.024943550905659,0.3190417577729596,0.7344436324873937,No significant signals
OG0011273,ITGB1BP2,0.5,0.5,0.4253107700705643,0.5,0.9702617245465333,1,No significant signals
OG0011274,TAF1,0.5,0.5,1.144010082387847e-6,3.971224730439e-6,1,1,No evidence of episodic diversifying selection on test branches
OG0011275,OGT,0.5,0.5,0.00551919551142049,0.01221875619233383,0.989719050071781,1,No significant signals
OG0011276,NA,2.4169555246089658e-12,9.983929885425295e-12,0.5,0.5,0.00783493592362805,0.03156589175189811,Selection associated with trait. No difference between FG-BG dist
OG0011277,KLF5,0,0,0.5,0.5,1.938782467902911e-12,3.3093142953119905e-11,Selection associated with trait
OG0011278,KLF8,6.938893903907228e-14,3.1340912236123773e-13,0,0,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011279,NA,0.3908939361724186,0.5,2.208348336085741e-6,7.424648990087802e-6,0.1227661907774497,0.3392141171737068,No evidence of episodic diversifying selection on test branches
OG0011280,CLCN5,0,0,0.5,0.5,0,0,Selection associated with trait
OG0011281,CCNB3,0.5,0.5,0.06835443939991487,0.1252465209754104,0.7147023657799794,1,No significant signals
OG0011282,DGKK,0.5,0.5,1.564238484852432e-7,5.94768007377546e-7,0.9999923304838104,1,No evidence of episodic diversifying selection on test branches
OG0011283,SHROOM4,4.336942671762101e-5,1.2317657328988913e-4,1.952631756840795e-7,7.375851254343187e-7,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011284,BMP15,0.5,0.5,0.109630026534082,0.19096985701005348,0.476354770741426,0.9845651268202296,No significant signals
OG0011285,NA,0.5,0.5,0.170921215805838,0.28412451048477183,0.8554654308843779,1,No significant signals
OG0011286,GLRA4,0.5,0.5,0.4153439060778129,0.5,0.9763767143903244,1,No significant signals
OG0011287,PLP1,1.813521555149578e-11,7.133734335574749e-11,0.5,0.5,6.515066077477094e-4,0.00338220646877545,Selection associated with trait
OG0011288,SLC25A53,0.5,0.5,0.4815557670817897,0.5,0.4233675459775202,0.9050945511090562,No significant signals
OG0011289,FRMPD3,1.665334536937735e-16,8.798415801379218e-16,0,0,1,1,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011290,DNAAF6 PIH1D3,0.5,0.5,7.699295473301837e-4,0.00192349027211183,0.9895075221120826,1,No evidence of episodic diversifying selection on test branches
OG0011291,NUP62CL NUP62,0.3999588510018794,0.5,1.144672877551045e-5,3.570822179324534e-5,0.9295190419815524,1,No evidence of episodic diversifying selection on test branches
OG0011292,CLDN2,0.5,0.5,0.5,0.5,0.9980067013865476,1,No significant signals
OG0011293,CNGA2,0,0,0,0,0.00142717971265748,0.0068768447847093,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011294,XPC,1.734723475976807e-13,7.624325526207866e-13,3.7833585004865e-6,1.2425496949984885e-5,0.2253891385000347,0.5591205987864302,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011295,CHCHD4,0.5,0.5,0.00977652474295798,0.02094209037761345,0.7037813242970575,1,No significant signals
OG0011296,NA,0.5,0.5,0.5,0.5,0.999970687001824,1,No significant signals
OG0011297,UROC1,0,0,0.5,0.5,4.604085335202512e-9,5.174513570239292e-8,Selection associated with trait
OG0011298,ZXDC,8.382183835919932e-15,3.972585920922842e-14,8.295477638142755e-10,3.916479186060416e-9,2.969678980767609e-4,0.00165270751765677,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011299,CFAP100,0,0,2.650724287445172e-5,7.9292664996718e-5,0,0,Selection acting on branches with phenotype. Also acting on background. Significant difference between FG-BG dist
OG0011300,KLF15,6.143524362789421e-6,1.826384741861204e-5,0.2157823993960664,0.34761371637631394,0.01633621868762236,0.05968442371784832,Selection associated with trait. No difference between FG-BG dist
OG0011301,SLC41A3,0.5,0.5,0.4633612461477319,0.5,0.9389482581719716,1,No significant signals
OG0011302,CHST13,0.5,0.5,3.049538975851696e-4,8.007675925648796e-4,0.7437604931295614,1,No evidence of episodic diversifying selection on test branches
OG0011303,TXNRD3,2.285583433181415e-6,6.9719559502121834e-6,0.00336082617696942,0.0076801134764968,0.02552128829398115,0.08809303624125832,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011304,ITGB3,0.5,0.5,0.00162097614419531,0.00387404792926437,0.3159687033423083,0.7289771150957973,No evidence of episodic diversifying selection on test branches
OG0011305,GOSR2,9.221964277217332e-7,2.8635406837114743e-6,0.5,0.5,0.08316862928685553,0.24707906551611664,Selection associated with trait. No difference between FG-BG dist
OG0011306,WNT9B,0.5,0.5,0,0,0.00885626514670656,0.03509254513717885,No evidence of episodic diversifying selection on test branches
OG0011307,NSF,1.537818405247249e-4,4.243711887439315e-4,2.022351079344897e-5,6.162474028398147e-5,0.4321062948493348,0.9183319930319608,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011308,FMNL1,0.5,0.5,0.1007450237886023,0.17720476338751306,0.9543768017759928,1,No significant signals
OG0011309,MAP3K14,0.5,0.5,0.4842698546230106,0.5,0.9410209309985532,1,No significant signals
OG0011310,MYO1D,0.5,0.5,4.151452548950552e-7,1.5210275342344658e-6,0.8948379324280231,1,No evidence of episodic diversifying selection on test branches
OG0011311,ACBD4,3.290923089593889e-12,1.3465554807255564e-11,1.913841692957607e-6,6.479806733511397e-6,0.00270625055400697,0.01231977501019271,Selection acting on branches with phenotype. Also acting on background. No significant difference between FG-BG dist
OG0011312,PLCD3,0.5,0.5,0,0,0.7311345523050755,1,No evidence of episodic diversifying selection on test branches
OG0011314,DCAKD,0,0,0.5,0.5,0,0,Selection associated with trait
OG0011315,C1QL1,1.8612889007840752e-13,8.164011225233342e-13,0.4270815794668411,0.5,5.8897756671782994e-9,6.517917982578132e-8,Selection associated with trait
