Orthogroups,Gene,LRT P-value (Test),LRT Adj. p-value (Test),LRT P-value (Background),LRT Adj. p-value (Background),LRT Distributions,LRT Adj. p-value (Distributions),Branch-Site (null/alt),LRT (BS),P-value (BS),Adj. P-value (BS),Site (null/alt),LRT (Site),P-value (Site),Adj. P-value (Site),Signal (BUSTED-PH),Signal (PAML)
OG0010325,SLC25A16,0,0,0.2474547681224767,0.3906372789733516,2.2278479061554887e-10,2.9123558579863453e-9,bsA1/bsA,141.7832499999995,0,0,M1/M2,1.2400880000000143,0.5379207685601393,1,Selection associated with trait,PS_fg
OG0010326,DNA2,3.285141060294094e-7,1.0421411560038525e-6,0.0430057769406661,0.08217531323570865,0.0030871686844065,0.01380690325315446,bsA1/bsA,31.051149999999325,2.5131738135009133e-8,9.582359254197432e-8,M1/M2,1.607191999999486,0.447716078868096,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010327,HNRNPH3,6.875056079991282e-12,2.7583094722412862e-11,0.5,0.5,0.04631048558108553,0.1493185328683734,bsA1/bsA,81.21233600000005,0,0,M1/M2,1.90521200000012,0.3857344884321245,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010333,PHLPP1,0,0,0.1008879249651222,0.17733843094444376,0,0,bsA1/bsA,385.05469999999696,0,0,M1/M2,0.490856000000349,0.7823696123786116,1,Selection associated with trait,PS_fg
OG0010334,NA,0,0,0.5,0.5,1.110223024625157e-16,2.760882199743135e-15,bsA1/bsA,131.25297599999976,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010350,NA,0,0,0.02082596904699385,0.04218620471195564,5.298454728297486e-7,4.5807020198487955e-6,bsA1/bsA,218.47208599999976,0,0,M1/M2,9.777356000000054,0.0075313723709371,0.04232490570228127,Selection associated with trait,PS_fg
OG0010351,NA,0,0,0.3649757406810338,0.5,4.0181196592214974e-8,4.0433497128956785e-7,bsA1/bsA,69.5655820000029,1.1102230246251563e-16,6.979894019472463e-16,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010355,TNNT1,0,0,0.5,0.5,0,0,bsA1/bsA,131.63126999999986,0,0,M1/M2,0.2566659999997682,0.8795604367471068,1,Selection associated with trait,PS_fg
OG0010358,HSPBP1,5.596745289437877e-12,2.261168708440494e-11,0.5,0.5,4.020255324199695e-7,3.517825032924586e-6,bsA1/bsA,24.40305199999966,7.814479634493665e-7,2.676945004163464e-6,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010365,PIH1D1,0,0,0.5,0.5,4.1411318818518345e-14,8.238472484033512e-13,bsA1/bsA,306.0148200000003,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010369,BAX,3.11972669919669e-14,1.4345438286316768e-13,0.2004063263932783,0.32655175082045385,1.267896898582421e-11,1.9523807402726462e-10,bsA1/bsA,68.37498199999982,1.1102230246251563e-16,6.979894019472463e-16,M1/M2,1.2730400000000373,0.5291305982467378,1,Selection associated with trait,PS_fg
OG0010370,NA,1.825548601175342e-10,6.842051794963798e-10,0.4024749564051405,0.5,0.00386770491709376,0.0168875471001662,bsA1/bsA,16.379907999999887,5.183175855949518e-5,1.5564845413008362e-4,M1/M2,2.500239999999849,0.2864704183473405,0.8304162734279181,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010383,GPR39,0,0,0.01688987830875111,0.034784628006647333,4.440892098500626e-16,1.0795359612478771e-14,bsA1/bsA,104.8474700000006,0,0,M1/M2,1.6085259999999837,0.4474175518132206,1,Selection associated with trait,PS_fg
OG0010405,KLF7,0,0,0.5,0.5,5.709099859529942e-12,9.132449202286898e-11,bsA1/bsA,106.7824959999998,0,0,M1/M2,3.7241939999998976,0.1553465269011094,0.5213817809118484,Selection associated with trait,PS_fg
OG0010407,METTL21A,3.1384117527011306e-11,1.219569614183906e-10,0.5,0.5,3.431621542482333e-9,3.9126815321004094e-8,bsA1/bsA,59.26213000000007,1.376676550535194e-14,7.744639224429475e-14,M1/M2,0.2626780000000508,0.8769204479651793,1,Selection associated with trait,PS_fg
OG0010413,RPE,0,0,0.5,0.5,0,0,bsA1/bsA,433.1886800000002,0,0,M1/M2,0.0349280000000362,0.9826876117823056,1,Selection associated with trait,PS_fg
OG0010433,FAM177B,0,0,0.4522419270531973,0.5,5.508182798763528e-11,7.788858487009732e-10,bsA1/bsA,211.0450940000001,0,0,M1/M2,0.9109300000000076,0.6341530182242554,1,Selection associated with trait,PS_fg
OG0010449,PSEN2,0,0,0.4058474029378376,0.5,6.243141126294205e-8,6.063764680914708e-7,bsA1/bsA,71.45023200000014,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010466,CPE,0,0,0.06721885865979133,0.12329631259894744,3.989253372083112e-11,5.763438845076336e-10,bsA1/bsA,99.50679799999943,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010476,SLC6A11,5.551115123125783e-17,2.9987110034663246e-16,0.5,0.5,0.00262565657878366,0.01198440508058746,bsA1/bsA,68.96538599999985,1.1102230246251563e-16,6.979894019472463e-16,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010483,ELF1,0,0,0.03082401395578349,0.06040557445048694,0,0,bsA1/bsA,137.5906240000004,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010486,NUDT3,1.988554654275276e-8,6.714378454193617e-8,0.5,0.5,0.0036301349952198,0.01597111756412413,bsA1/bsA,37.153334000000086,1.091958967691653e-9,4.575533220806932e-9,M1/M2,1.6087840000000142,0.4473598386716073,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010495,NA,1.794120407794253e-13,7.881379700026124e-13,0.261138509706773,0.40888233453996986,9.42511702572979e-7,7.934334896951907e-6,bsA1/bsA,32.32148000000052,1.3066093984548388e-8,5.0991012002109384e-8,M1/M2,0.0357620000004317,0.9822779164754064,1,Selection associated with trait,PS_fg
OG0010496,FANCE,0.00132489387159179,0.00349881951930282,0.5,0.5,0.3191019249078577,0.7344436324873937,bsA1/bsA,10.258046000000832,0.00136089746523,0.00352204250074965,M1/M2,0.2355680000000575,0.8888880316949508,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010502,PRICKLE4,5.100031508220582e-12,2.0653099051072018e-11,0.00521304630497293,0.01159139329990642,0.9410605132870556,1,bsA1/bsA,50.605327999999645,1.1294298829511715e-12,5.723899949195806e-12,M1/M2,8.509194000000207,0.0141988117138444,0.0730078936237888,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010506,MED20,1.7208456881689933e-14,8.015176848985181e-14,0.5,0.5,5.037463571638812e-4,0.00267942284873769,bsA1/bsA,73.52649999999994,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010520,REN,6.661338147750939e-16,3.395007086609931e-15,0.03934889018246429,0.07575646176619488,9.133909004477305e-6,6.565186754547059e-5,bsA1/bsA,62.52551400000084,2.664535259100376e-15,1.5638994311355203e-14,M1/M2,0.1382920000005469,0.933190424329567,1,Selection associated with trait,PS_fg
OG0010524,MDM4,0,0,0.04233201436986955,0.08097728831937469,1.3409079624437941e-8,1.4151484764620234e-7,bsA1/bsA,194.7597440000009,0,0,M1/M2,0.3205440000001545,0.8519120373751919,1,Selection associated with trait,PS_fg
OG0010525,LRRN2,4.801770092655033e-12,1.9472595305452985e-11,0.0966277516077163,0.17076098885300733,0.05925313363155427,0.1851179127969208,bsA1/bsA,31.893314000000828,1.6287682647053714e-8,6.322949963605524e-8,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010531,NOS2,0,0,0.08761245413826535,0.1563940136370768,1.697525089909835e-4,9.754569806161829e-4,bsA1/bsA,74.95982600000207,0,0,M1/M2,0.2306959999987157,0.8910560024570663,1,Selection associated with trait,PS_fg
OG0010543,UTP23,2.1758872481569818e-11,8.516566370669617e-11,0.5,0.5,0.5778060223612955,1,bsA1/bsA,49.96167799999967,1.567745933073184e-12,7.881389418646823e-12,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010547,C1QL2,2.802913035560017e-7,8.921077384971086e-7,0.01315041180484156,0.02758208040695561,7.376977414341734e-5,4.550275306038016e-4,bsA1/bsA,37.901137999999264,7.442181315653326e-10,3.145995419393962e-9,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010550,NPEPL1,5.551115123125783e-17,2.9987110034663246e-16,0.5,0.5,3.219415637412126e-7,2.8604540991955376e-6,bsA1/bsA,52.28684200000043,4.796163466380676e-13,2.475429385283081e-12,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010553,NA,0,0,0.5,0.5,6.106226635438361e-15,1.3344263965425144e-13,bsA1/bsA,87.81658999999945,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010576,SSUH2,1.139643934777723e-13,5.078516277840583e-13,0.5,0.5,8.692793795395115e-5,5.32395169889238e-4,bsA1/bsA,20.283461999999417,6.677528426979329e-6,2.1483669414680437e-5,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010590,SWAP70,6.80472508224339e-6,2.0180976991684135e-5,0.4636886324755842,0.5,0.3138271617743744,0.7252859799910925,bsA1/bsA,18.37307800000053,1.816058960257827e-5,5.638939376598883e-5,M1/M2,0.0237580000002708,0.9881912767725236,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010593,TMEM165,4.996003610813204e-16,2.5598232828879504e-15,0.5,0.5,2.225684305523501e-6,1.7752140073733068e-5,bsA1/bsA,61.20741999999973,5.10702591327572e-15,2.9464168665023654e-14,M1/M2,0.0032819999996718,0.998360345704463,1,Selection associated with trait,PS_fg
OG0010605,XKRX,0,0,0.5,0.5,4.440892098500626e-16,1.0795359612478771e-14,bsA1/bsA,88.85769199999959,0,0,M1/M2,1.0126979999995456,0.6026919952891092,1,Selection associated with trait,PS_fg
OG0010610,RPL36A,1.193980956787355e-5,3.491960527217901e-5,0.5,0.5,0.01212454679473274,0.04608073252596273,bsA1/bsA,19.992819999999934,7.773349986694988e-6,2.488757859072216e-5,M1/M2,0.0018600000000787,0.9990704323159324,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010617,AIFM1,0,0,0.08864213435293522,0.15806903579029496,1.230769236115759e-4,7.3102793200726e-4,bsA1/bsA,195.5737760000011,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010619,UTP14A,0,0,0.1232821684301778,0.2121041522057174,0.01087445677018539,0.04210628585645833,bsA1/bsA,32.51147999999921,1.184905251694346e-8,4.633042227524454e-8,M1/M2,6.94895600000018,0.030978000119466,0.1421051665918056,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010621,SASH3,0,0,0.00852039894247808,0.0183879133287295,0.00457397089662203,0.01964424026767598,bsA1/bsA,65.78361800000039,5.551115123125786e-16,3.387763876568281e-15,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010654,HSD17B4,4.718086477062401e-10,1.7300848065574083e-9,0.00510553627871962,0.01138158448120547,0.0327600244169014,0.11005638637572387,bsA1/bsA,13.468214000000444,2.426391665359e-4,6.832053289817565e-4,M1/M2,10.743897999998808,0.0046450692422161,0.02754343335343045,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010663,ADGRL2,0,0,0.08058378115735476,0.14501394097229114,1.893167341628921e-4,0.00107927998514207,bsA1/bsA,198.97679800000333,0,0,M1/M2,1.1142020000006596,0.5728674015237671,1,Selection associated with trait,PS_fg
OG0010665,MAGT1,2.498001805406602e-15,1.2234129951323562e-14,0.5,0.5,1.8253121014666362e-08,1.891766577975122e-7,bsA1/bsA,75.04464000000007,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010672,PLAU,1.428857032692576e-13,6.324976348297469e-13,0.1632518637751866,0.27300212245195693,0.8164211118679778,1,bsA1/bsA,27.950471999998623,1.2446059527437825e-7,4.51871451087727e-7,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010683,TEN1,2.609935236819183e-7,8.319108485979083e-7,0.5,0.5,0.00158672250627167,0.00755723531605673,bsA1/bsA,10.455709999999954,0.0012227090794914,0.00318264556746256,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010686,SRP68,1.9669393891419418e-10,7.359227615060254e-10,0.3986986726023007,0.5,0.00543729141872806,0.0228863423821365,bsA1/bsA,16.083504000000175,6.060970093724194e-5,1.805409523337632e-4,M1/M2,2.337756000000809,0.3107153684045318,0.8799164289161955,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010698,ST6GALNAC1,0,0,0.01812670895603413,0.03714623237165981,0,0,bsA1/bsA,1589.9882099999995,0,0,M1/M2,7.593052000000171,0.0224486230668482,0.1079947197034489,Selection associated with trait,PS_fg
OG0010707,OGFOD3,0,0,0.01631954448981077,0.03368449020882979,0,0,bsA1/bsA,768.4487360000003,0,0,M1/M2,3.1796480000002703,0.2039615058004362,0.644278403616672,Selection associated with trait,PS_fg
OG0010709,NA,5.8760966925586195e-8,1.935734327270738e-7,0.02060255858050103,0.04177898279102723,0.00480507274937036,0.02047419969131025,bsA1/bsA,37.09637199999997,1.124327186907692e-9,4.70146898270197e-9,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010713,GAS7,0,0,0.5,0.5,4.4344528049577994e-12,7.199953953865818e-11,bsA1/bsA,209.16756600000008,0,0,M1/M2,0.1650560000007317,0.9207856554971624,1,Selection associated with trait,PS_fg
OG0010718,PIGN,0,0,0.4188739303700053,0.5,0,0,bsA1/bsA,421.4648939999988,0,0,M1/M2,0.4371759999994538,0.8036527548906104,1,Selection associated with trait,PS_fg
OG0010720,SNX14,1.548761119352093e-14,7.225325459230735e-14,0.5,0.5,0.00812847278233164,0.03258165977688653,bsA1/bsA,33.3171999999995,7.828714898572287e-9,3.102858284275676e-8,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010721,SYNCRIP,5.551115123125783e-17,2.9987110034663246e-16,0.5,0.5,1.477267892457945e-6,1.2060638057859487e-5,bsA1/bsA,100.65867800000068,0,0,M1/M2,4.460587999999916,0.1074968214240478,0.38907587626434986,Selection associated with trait,PS_fg
OG0010730,ORC3,2.219299215452386e-4,6.079713646889823e-4,0.01604062098394327,0.03320151494739178,0.1195588051695053,0.3325817743288007,bsA1/bsA,11.198491999999533,8.186383353262e-4,0.00217901474389871,M1/M2,9.67323800000122,0.007933833045717,0.04406431385184257,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010735,PM20D2,0.00227557557253066,0.00594949577180675,0.5,0.5,1,1,bsA1/bsA,21.708668000000216,3.173540730538882e-6,1.0431747916922997e-5,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010736,GABRR1,0,0,0.5,0.5,1.110223024625157e-15,2.6037588225219808e-14,bsA1/bsA,170.9475279999997,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010746,ABRAXAS1,0,0,0.2912154316653275,0.4496303917273406,0,0,bsA1/bsA,782.6524979999995,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010748,HPSE,6.996042634099808e-11,2.668301143918014e-10,0.2766864417010747,0.4305006232436354,0.01715713459356916,0.06228097431742764,bsA1/bsA,16.945184000000154,3.847480078844612e-5,1.1639808545190864e-4,M1/M2,0.756042000000889,0.6852161109761441,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010749,COQ2,0,0,0.07884013785202881,0.14234979198236122,4.093170247188027e-12,6.708768052872195e-11,bsA1/bsA,74.39427400000022,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010759,CD38,0,0,0.02583237693277118,0.05134437068814924,3.5638159090467525e-14,7.189105565708762e-13,bsA1/bsA,490.45955200000026,0,0,M1/M2,0.0773339999996096,0.9620710254624067,1,Selection associated with trait,PS_fg
OG0010764,QDPR,0,0,0.02612585226425818,0.05185622144378218,2.0363277730695017e-10,2.674109339627234e-9,bsA1/bsA,79.44322400000055,0,0,M1/M2,0.3504140000000006,0.8392832711496139,1,Selection associated with trait,PS_fg
OG0010771,NEK1,2.2754754858134163e-8,7.641429900748663e-8,0.5,0.5,0.2838974893317111,0.6714536410704094,bsA1/bsA,89.14375199999995,0,0,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010773,NA,0.00116549495556184,0.00308824046094065,0.4563535813452264,0.5,0.06731698962378696,0.20614339285359248,bsA1/bsA,23.465603999999985,1.2716708891469253e-6,4.305461331893109e-6,M1/M2,0.2588880000002973,0.8785837877306351,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010775,JMJD1C,7.401465667022933e-7,2.3123568188598e-6,0.5,0.5,0.7728151491813977,1,bsA1/bsA,9.773622000000614,0.0017703335392685,0.00453118430123225,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010777,HELLS,5.795364188543317e-14,2.627191287986059e-13,0.2803874833888618,0.4354761811283579,1.878450928138875e-8,1.939870445359645e-7,bsA1/bsA,28.21937600000092,1.0831483332474086e-7,3.9483913905686916e-7,M1/M2,3.554764000000432,0.1690802203592892,0.55405692346568,Selection associated with trait,PS_fg
OG0010781,WNT8B,0,0,0.2849384113286179,0.4415336089900564,5.393208102333347e-11,7.638759888313059e-10,bsA1/bsA,168.35243600000013,0,0,M1/M2,1.99999976757681e-6,0.9999990000006164,1,Selection associated with trait,PS_fg
OG0010788,THRAP3,5.270522074329875e-9,1.8288331207398053e-8,0.5,0.5,0.3987937087145053,0.8677799233631704,bsA1/bsA,15.725376000000324,7.32350605531229e-5,2.16246933249668e-4,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010795,AZIN2,7.181477634787825e-13,3.053980710145152e-12,0.5,0.5,0.00412587478218906,0.01790637932049356,bsA1/bsA,26.81551000000036,2.2383364428613106e-7,7.976956135037087e-7,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010796,AK2,2.631063436175918e-6,8.008871958025464e-6,0.5,0.5,0.3945675246841134,0.8605310883609671,bsA1/bsA,31.19990400000006,2.3277758831596884e-8,8.914348183741533e-8,M1/M2,0,1,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010801,YARS1 YARS,1.77635683940025e-15,8.81455968358358e-15,0.374863283572631,0.5,1.526070490309728e-6,1.2435606424802623e-5,bsA1/bsA,55.22668999999951,1.0735856648125265e-13,5.760513445056784e-13,M1/M2,0.1785579999996116,0.9145903672625384,1,Selection associated with trait,PS_fg
OG0010804,ZBTB8OS,1.290744622295392e-9,4.629135499935484e-9,0.1018271409402587,0.17878110726252766,0.00868972263112022,0.03451163820546783,bsA1/bsA,18.047598000000107,2.154502952378401e-5,6.646662049291849e-5,M1/M2,1.125782000000072,0.5695600831952408,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010818,MTF1,0,0,0.5,0.5,0,0,bsA1/bsA,268.44970400000057,0,0,M1/M2,0.506042000000889,0.7764515761690842,1,Selection associated with trait,PS_fg
OG0010824,TMEM39B,0,0,0.3383069614409765,0.5,1.298738894206508e-12,2.2751591883528582e-11,bsA1/bsA,65.02126399999997,7.771561172376099e-16,4.7005223787384896e-15,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010831,DUSP14,1.054711873393899e-15,5.312850146886381e-15,0.5,0.5,2.76445533131664e-14,5.655696557261043e-13,bsA1/bsA,78.43181800000002,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010845,ZNF646,0,0,0.4078755296137008,0.5,0.00442796076584506,0.01910247879741932,bsA1/bsA,235.64415000000008,0,0,M1/M2,0.7649860000019544,0.6821586660697352,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010851,NA,1.665334536937735e-16,8.798415801379218e-16,0.5,0.5,7.620616854886464e-6,5.5653011191719376e-5,bsA1/bsA,31.090799999999945,2.4623570626935993e-8,9.401832110209615e-8,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010856,PTPRF,0,0,0.2209288839819933,0.3551771432249991,0,0,bsA1/bsA,599.5435099999995,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010859,IPO13,1.959845961740925e-6,5.988879573766231e-6,0.5,0.5,0.1937789395324532,0.495410027389616,bsA1/bsA,10.60559000000103,0.0011274627525105,0.00294604458860747,M1/M2,0.0021340000002965,0.9989335690419446,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
OG0010867,DMAP1,7.771561172376097e-16,3.946894975689127e-15,0.01119592785272217,0.02375908769922944,1.972755292456441e-12,3.3606740749838656e-11,bsA1/bsA,70.95575000000008,0,0,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010871,SLC25A36,3.725187019965048e-8,1.238961124933802e-7,0.5,0.5,0.00167315645709342,0.00790365501074592,bsA1/bsA,17.575007999999798,2.76194417156983e-5,8.427869433442623e-5,M1/M2,0,1,1,Selection associated with trait,PS_fg
OG0010873,EPHA4,7.931477286060584e-8,2.597994111792895e-7,0.5,0.5,0.00822586022512239,0.03289583844187117,bsA1/bsA,21.32506999999896,3.87628895071046e-6,1.2664932829712754e-5,M1/M2,0.004030000000057,0.9979870287495992,1,Selection associated with trait. No difference between FG-BG dist,PS_fg
